Country,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
Italy,2024,386.303,396.3435,409.8415,414.7925,420.1105,435.4125,456.335,474.297,485.804,496.948,507.613,522.239,537.6765,550.284,563.2345,572.074,577.1785,580.795,584.3035,590.586,595.777,595.2115,600.1085,613.173,619.797,621.3725,621.0475,619.2475,619.965,621.372,628.591,650.689,667.8465,675.635,678.61,684.397,669.0525,653.6995,667.6085,681.9855,698.906,718.3805,742.4845,756.0295,769.299,795.047,827.1825,860.9765,895.948,926.434,940.379,945.9405,955.1485,957.554,953.073,963.864,969.9425,962.985,969.485,966.0485,941.1395,911.72,872.385,850.0275,832.0815,794.6745,757.9455,741.615,736.3325,706.1495,679.854,659.929,650.68,650.3155,653.352,655.372,643.96,609.233,544.0895,493.784,466.493,442.9135,442.3355,441.708,421.8635,393.7255,344.5445,297.1625,262.469,230.873,195.703,162.2075,136.1965,109.719,85.046,64.0755,46.2505,32.8895,22.536,14.9045,22.1465
Italy,2025,384.996,388.0555,398.0345,411.4075,416.2265,421.4245,436.6195,457.445,475.3165,486.7415,497.8115,508.41,522.975,538.3585,550.9555,564.229,574.3725,582.178,589.437,596.5085,605.2485,610.9565,608.723,610.3925,619.7435,623.039,622.0795,620.0515,617.229,617.4115,618.6045,625.8035,647.9905,665.299,673.27,676.434,682.4005,667.229,652.032,666.0625,680.5405,697.541,717.075,741.216,754.781,768.0445,793.7545,825.827,859.537,894.397,924.7425,938.5395,943.946,952.977,955.2005,950.52,961.0325,966.822,959.5975,965.748,961.961,936.7865,907.1215,867.571,844.8685,826.55,788.898,751.897,735.119,729.266,698.6915,671.8685,651.2805,641.1735,639.7525,641.5675,642.0125,629.3205,593.685,528.3545,477.483,448.842,423.667,420.246,416.352,393.9905,363.841,314.601,267.624,232.6965,201.234,167.5445,136.198,111.9195,87.999,66.3905,48.5565,33.942,23.335,15.4345,23.277
Italy,2026,382.029,386.3385,389.3695,399.2555,412.524,417.2495,422.366,437.4845,458.239,476.0455,487.412,498.43,508.981,523.503,538.886,551.807,566.361,579.149,590.518,601.261,610.7235,619.923,623.904,618.3905,616.308,622.309,623.0705,620.4275,617.4095,614.0935,614.107,615.325,622.661,645.0375,662.563,670.7545,674.1305,680.288,665.298,650.26,664.414,678.9925,696.073,715.6645,739.8335,753.4065,766.659,792.329,824.3355,857.9505,892.678,922.863,936.5005,941.7465,950.5915,952.609,947.702,957.924,963.4155,955.9025,961.672,957.527,932.0865,902.1425,862.345,839.3035,820.595,782.6625,745.3895,728.151,721.652,690.5965,663.19,641.912,630.919,628.3985,628.7505,627.711,613.5705,576.839,511.222,459.719,429.654,402.844,396.4725,389.232,364.448,332.569,283.647,237.542,203.074,172.496,140.8635,112.064,89.878,68.781,50.369,35.6795,24.1105,15.998,24.307
Italy,2027,379.5835,383.1035,387.4045,390.364,400.164,413.357,418.016,423.0695,438.1305,458.8315,476.5895,487.914,498.8925,509.4085,523.937,539.6425,553.828,570.986,587.28,602.0755,615.162,625.046,632.483,633.153,623.867,618.4285,621.9005,620.9935,617.384,613.8995,610.444,610.511,611.896,619.4525,642.069,659.834,668.255,671.841,678.1865,663.37,648.485,662.7535,677.426,694.5775,714.212,738.3915,751.962,765.199,790.8225,822.7485,856.2465,890.8195,920.825,934.295,939.37,948.0025,949.785,944.642,954.561,959.7285,951.898,957.275,952.7655,927.0205,896.761,856.7305,833.332,814.187,775.9725,738.4255,720.6575,713.402,681.8105,653.8005,631.814,619.902,616.0815,615.0035,612.292,596.468,558.453,492.5055,440.359,408.841,380.3725,370.976,360.4055,333.4515,300.1545,252.038,207.537,174.2815,145.2015,116.047,90.1005,70.3325,52.242,37.0495,25.3735,16.547,25.3055
Italy,2028,378.121,380.636,384.1465,388.377,391.253,400.9795,414.1065,418.704,423.702,438.711,459.3645,477.081,488.3665,499.3115,509.8345,524.685,541.65,558.427,579.0725,598.7745,615.9005,629.403,637.5285,641.6635,638.5715,625.943,617.9895,619.7985,617.931,613.859,610.2365,606.839,607.074,608.6845,616.4875,639.3435,657.336,665.9655,669.7425,676.2515,661.5885,646.837,661.2015,675.9495,693.1495,712.802,736.974,750.5315,763.74,789.3005,821.12,854.4745,888.87,918.685,931.972,936.8485,945.236,946.77,941.381,950.9685,955.779,947.6235,952.5975,947.676,921.5875,891.021,850.745,826.9455,807.3515,768.8515,730.973,712.5715,704.483,672.3385,643.7125,620.9955,607.9785,602.862,600.1695,595.5325,577.781,538.3415,472.08,419.329,386.3455,356.23,343.8275,330.102,301.262,266.993,220.456,178.322,146.8875,119.771,93.421,70.5925,53.4845,38.4705,26.3745,17.433,26.283
Italy,2029,376.655,379.2435,381.7405,385.1745,389.317,392.1145,401.7715,414.834,419.3725,424.3165,439.2765,459.8855,477.5615,488.8115,499.762,510.6065,526.715,546.269,566.531,590.5815,612.6135,630.163,641.924,646.772,647.1695,640.753,625.623,616.014,616.861,614.5255,610.3085,606.736,603.4995,603.954,605.804,613.8465,636.923,655.1165,663.9295,667.867,674.5145,659.9805,645.3415,659.781,674.5795,691.8,711.451,735.601,749.1315,762.2955,787.7655,819.4515,852.6415,886.846,916.451,929.526,934.1705,942.2985,943.573,937.911,947.134,951.577,943.0885,947.6095,942.227,915.8025,884.912,844.353,820.1415,800.0825,761.2385,722.9355,703.8335,694.871,662.164,632.906,609.275,595.1665,588.5765,584.0215,577.1885,557.3005,516.347,449.8445,396.551,362.1225,330.463,315.221,298.5545,268.255,233.7875,189.636,150.467,121.3085,96.533,73.282,53.743,39.4275,27.4135,18.1365,27.4755
Italy,2030,375.3945,377.6465,380.2255,382.6555,386.011,390.0835,392.82,402.42,415.429,419.9195,424.82,439.74,460.313,477.9565,489.2155,500.4865,512.5785,531.251,554.2545,577.8865,604.238,626.674,642.468,650.943,652.052,649.128,640.2165,623.4455,612.8905,613.2825,610.817,606.663,603.265,600.26,600.966,603.0685,611.347,634.6315,653.012,661.9905,666.075,672.8445,658.428,643.89,658.3855,673.213,690.441,710.082,734.2005,747.6905,760.7885,786.146,817.6815,850.6945,884.692,914.058,926.889,931.2905,939.147,940.135,934.174,943.0215,947.0865,938.222,942.238,936.396,909.617,878.358,837.515,812.8795,792.285,753,714.2215,694.3895,684.519,651.2375,621.1885,596.6795,581.3165,573.0185,566.3345,557.065,534.881,492.3815,425.7365,371.993,336.233,303.27,285.3915,266.151,235.1545,201.336,160.2085,124.4165,97.8945,75.8165,55.8595,39.663,28.126,18.87,28.6895
Italy,2031,374.7245,376.2205,378.474,380.999,383.3625,386.6595,390.6805,393.369,402.9235,415.891,420.3445,425.2115,440.101,460.6455,478.302,489.881,502.387,517.014,539.0945,565.4265,591.3265,618.0575,638.7195,651.215,655.945,653.7335,648.3215,637.781,620.0815,609.0925,609.372,606.987,603.0235,599.8715,597.1345,598.105,600.4575,608.9605,632.441,650.9935,660.1235,664.34,671.22,656.91,642.455,656.988,671.832,689.06,708.682,732.754,746.184,759.196,784.425,815.7995,848.62,882.3815,911.476,924.049,928.1965,935.755,936.43,930.1625,938.624,942.265,932.9765,936.487,930.1575,902.977,871.345,830.2135,805.0855,783.8425,744.0625,704.7985,684.213,673.397,639.4085,608.5895,583.055,566.221,555.961,546.9095,535.008,510.418,466.355,399.6995,345.7015,308.8625,274.861,254.696,233.593,202.749,170.296,132.6355,100.5265,76.983,57.862,41.274,28.3245,19.3795,29.936
Italy,2032,374.7835,375.685,377.169,379.358,381.807,384.104,387.3415,391.3075,393.9445,403.452,416.3775,420.7935,425.626,440.4845,461.039,479.0135,491.8285,506.874,524.916,550.333,578.941,605.237,630.222,647.6225,656.407,657.842,653.156,646.117,634.641,616.499,605.386,605.7315,603.521,599.7895,596.891,594.407,595.617,598.187,606.8845,630.5275,649.22,658.474,662.797,669.7635,655.532,641.1355,655.684,670.53,687.743,707.3255,731.327,744.6725,757.5795,782.6675,813.861,846.46,879.9505,908.7515,921.054,924.9205,932.1505,932.501,925.921,933.9475,937.111,927.404,930.375,923.502,895.9115,863.8945,822.4145,796.68,774.717,734.431,694.676,673.3095,661.369,626.671,594.94,568.179,549.6395,537.19,525.5735,510.889,483.794,438.186,371.764,317.843,280.2025,245.558,223.786,201.647,171.69,141.1535,107.297,79.1475,58.8235,42.803,29.507,19.5355,31.054
Italy,2033,375.3875,375.884,376.7595,378.1675,380.2715,382.645,384.8745,388.0495,391.958,394.543,404.0035,416.886,421.2635,426.0625,440.9275,461.7985,481.01,496.369,514.838,536.2255,563.9285,592.9495,617.529,639.2895,653.0135,658.5295,657.502,651.192,643.2105,631.2795,613.0005,601.9415,602.4455,600.4515,596.9585,594.3005,592.046,593.464,596.2215,605.0805,628.8555,647.6615,657.0125,661.42,668.445,654.267,639.9105,654.4605,669.294,686.472,705.9925,729.8985,743.1415,755.9325,780.863,811.8485,844.1915,877.3895,905.8835,917.8865,921.4415,928.3325,928.352,921.415,928.954,931.6415,921.4875,923.8615,916.427,888.414,855.9445,814.0105,787.603,764.892,724.095,683.8395,661.5065,648.4285,612.8805,580.043,551.841,531.3925,516.5685,502.236,484.6265,454.9605,407.939,342.137,288.644,250.6075,216.018,193.422,170.9905,142.4925,114.335,84.59,60.5555,43.5695,30.637,20.3755,31.8565
Italy,2034,376.4785,376.416,376.891,377.6955,379.0245,381.0565,383.3675,385.538,388.66,392.5195,395.06,404.48,417.3265,421.6725,426.4805,441.6615,463.7615,485.4965,504.2535,526.041,549.696,577.8005,605.102,626.4605,644.551,655.015,658.077,655.435,648.191,639.7625,627.701,609.485,598.595,599.32,597.5705,594.323,591.898,589.857,591.467,594.3925,603.3955,627.285,646.1865,655.6215,660.093,667.1565,653.0205,638.697,653.2385,668.0445,685.1695,704.6075,728.403,741.534,754.198,778.946,809.693,841.7625,874.654,902.8105,914.484,917.7205,924.264,923.908,916.569,923.62,925.8015,915.1505,916.9055,908.887,880.3805,847.344,804.901,777.7965,754.313,712.993,672.083,648.8005,634.4075,597.813,563.6615,533.837,511.315,493.975,476.78,456.13,423.937,375.793,311.017,258.427,220.7095,186.9365,164.222,142.104,115.5635,90.2505,64.7995,44.9055,31.223,21.1785,32.913
Italy,2035,377.8315,377.4395,377.3605,377.769,378.4995,379.76,381.7345,383.9895,386.111,389.186,393.0035,395.507,404.8935,417.71,422.0665,427.19,443.5925,468.1975,493.304,515.3535,539.389,563.4355,589.82,613.904,631.6015,646.4405,654.46,655.9165,652.3485,644.665,636.1135,624.12,606.081,595.4205,596.395,594.895,591.883,589.6755,587.8315,589.613,592.6885,601.818,625.805,644.7875,654.286,658.8005,665.889,651.787,637.4885,652.0085,666.769,683.821,703.1615,726.835,739.843,752.3575,776.8965,807.3875,839.169,871.725,899.5115,910.8455,913.7555,919.9065,919.128,911.392,917.9255,919.544,908.3805,909.4895,900.8055,871.686,838.0165,795.053,767.2295,742.945,700.9555,659.4155,635.019,619.07,581.222,545.58,513.9905,489.28,469.2855,449.105,425.406,390.899,341.9555,278.7455,227.8415,191.2175,158.9125,136.6515,115.4035,91.333,69.2205,48.111,32.217,21.607,34.1165
Italy,2036,379.5025,378.841,378.427,378.277,378.6085,379.268,380.468,382.384,384.588,386.66,389.6925,393.471,395.9395,405.295,418.1205,422.7915,429.134,448.037,476.006,504.397,528.6915,553.124,575.468,598.658,619.1055,633.57,645.9765,652.3955,652.926,648.9155,641.104,632.613,620.7885,602.976,592.562,593.78,592.5095,589.7115,587.696,586.022,587.9515,591.154,600.389,624.453,643.493,653.0295,657.5715,664.6725,650.5945,636.3085,650.7855,665.48,682.4425,701.675,725.213,738.075,750.415,774.7275,804.949,836.414,868.601,896.002,906.9865,909.526,915.2355,914.038,905.88,911.8375,912.8745,901.1765,901.5545,892.07,862.2655,827.9425,784.452,755.885,730.6225,687.9735,645.6605,619.926,602.159,562.879,525.614,492.172,465.1575,442.3925,419.2085,392.62,356.049,306.791,246.017,197.6135,162.744,132.4005,111.115,91.329,70.136,51.453,34.5545,22.3185,35.1665
Italy,2037,381.272,380.5085,379.824,379.339,379.1115,379.374,379.972,381.115,382.9795,385.1345,387.1645,390.1575,393.9015,396.3395,405.705,418.843,424.727,433.56,455.812,487.0495,517.674,542.3645,565.1015,584.267,603.838,621.0675,633.112,643.9245,649.421,649.511,645.371,637.6205,629.2965,617.6965,600.1305,589.963,591.4095,590.3515,587.7445,585.8985,584.373,586.43,589.7415,599.0645,623.184,642.258,651.8185,656.3775,663.481,649.4145,635.123,649.538,664.1525,681.0165,700.1275,723.507,736.199,748.3495,772.425,802.3495,833.4665,865.2685,892.271,902.862,904.984,910.254,908.61,899.9805,905.341,905.77,893.461,892.9675,882.595,852.083,817.0895,773.0595,743.5765,717.3275,673.8695,630.585,603.2695,583.4435,542.6,503.6345,468.251,438.8405,413.2925,387.2515,357.9715,319.7675,271.068,213.616,168.381,135.758,107.795,88.0465,70.226,52.1945,36.9955,23.963,36.3065
Italy,2038,382.5155,382.242,381.4575,380.704,380.1445,379.851,380.053,380.5965,381.6895,383.5075,385.6215,387.6135,390.5735,394.2875,396.737,406.414,420.757,429.116,441.2775,466.779,500.234,531.247,554.245,573.8145,589.3745,605.7415,620.562,631.0215,640.9175,645.977,645.941,641.8655,634.2835,626.1855,614.832,597.516,587.583,589.2415,588.376,585.939,584.2425,582.8485,585.016,588.421,597.8115,621.966,641.0585,650.633,655.1995,662.292,648.221,633.909,648.2495,662.774,679.527,698.4965,721.6925,734.2005,746.1545,769.9675,799.5655,830.3205,861.724,888.282,898.43,900.139,904.9405,902.8,893.684,898.421,898.16,885.111,883.6535,872.355,841.1125,805.4275,760.7075,730.301,702.887,658.4115,613.9445,584.8285,562.742,520.261,479.5175,442.129,410.335,382.1505,353.4345,321.851,282.8605,235.655,182.241,140.6365,110.6735,85.533,67.7935,52.334,37.5745,25.685,38.1295
Italy,2039,383.0315,383.4245,383.133,382.284,381.4615,380.839,380.4895,380.64,381.137,382.186,383.9645,386.043,388.004,390.936,394.663,397.424,408.297,425.0955,436.757,452.1445,479.8455,513.678,542.9985,562.835,578.809,591.177,605.1465,618.3915,627.9435,637.4095,642.349,642.3825,638.4795,631.128,623.28,612.178,595.102,585.388,587.2415,586.548,584.2635,582.6995,581.4205,583.684,587.163,596.604,620.7765,639.8785,649.4575,654.019,661.083,646.9925,632.651,646.9075,661.331,677.955,696.758,719.7575,732.074,743.808,767.333,796.5915,826.971,857.9305,883.9915,893.6985,894.967,899.2495,896.596,886.973,891.005,889.92,876.047,873.5815,861.3165,829.319,792.7875,747.3775,715.871,687.0455,641.3295,595.496,564.401,539.903,495.706,453.1325,413.7765,379.766,349.126,318.1055,285.03,246.197,201.291,152.399,114.7915,87.929,65.9445,50.585,37.7235,26.1155,40.445
Italy,2040,382.694,383.9285,384.302,383.9485,383.031,382.146,381.4685,381.0685,381.1725,381.626,382.636,384.3805,386.4285,388.362,391.307,395.344,399.2945,412.611,432.693,447.5625,465.1385,493.2155,525.3625,551.5345,567.793,580.5905,590.5745,602.9765,615.3185,624.444,633.791,638.7995,639.0055,635.3315,628.2295,620.6315,609.767,592.912,583.397,585.422,584.88,582.7275,581.2785,580.098,582.4375,585.972,595.4455,619.626,638.727,648.296,652.834,659.8515,645.732,631.3555,645.5165,659.8215,676.292,694.918,717.7085,729.811,741.304,764.529,793.436,823.3975,853.8615,879.4215,888.66,889.4385,893.1835,889.9955,879.794,882.985,880.985,866.257,862.7355,849.4615,816.551,779.149,732.8875,700.036,669.5325,622.38,575.0425,541.842,514.773,468.8085,424.4535,383.3255,347.2975,314.5665,282.0335,248.389,210.5605,168.548,124.5505,91.3155,67.8795,49.269,36.5075,26.2515,42.2055
Italy,2041,381.8555,383.733,384.934,385.235,384.8025,383.8135,382.8655,382.1305,381.676,381.732,382.1415,383.1135,384.8225,386.8385,388.782,392.035,397.2625,403.6615,420.2685,443.5645,460.632,478.604,505.027,534.0655,556.6955,569.8065,580.2345,588.654,600.1475,612.0515,621.044,630.443,635.608,636.026,632.5865,625.7215,618.347,607.691,591.027,581.679,583.8465,583.4305,581.386,580.03,578.923,581.3145,584.884,594.378,618.5525,637.634,647.173,651.6685,658.625,644.469,630.048,644.0945,658.2575,674.5625,692.998,715.5575,727.424,738.6655,761.5815,790.0955,819.5885,849.5525,874.58,883.297,883.5695,886.754,882.9565,872.05,874.3105,871.356,855.735,851.108,836.629,802.7715,764.3185,716.9785,682.5185,650.087,601.349,552.4295,516.9925,487.211,439.5295,393.6025,350.926,313.2625,279.2225,246.079,212.716,176.547,137.9365,99.2115,70.5865,50.7815,35.6045,25.437,43.4045
Italy,2042,380.3905,382.884,384.728,385.8565,386.0785,385.576,384.525,383.5195,382.731,382.23,382.242,382.614,383.55,385.228,387.2545,389.504,393.942,401.604,411.276,431.0805,456.561,474.0215,490.349,513.6795,539.192,558.69,569.4435,578.3155,585.8335,596.892,608.6645,617.7095,627.264,632.6395,633.291,630.0865,623.444,616.277,605.809,589.314,580.114,582.4065,582.0975,580.1455,578.863,577.8105,580.2395,583.8355,593.34,617.494,636.539,646.03,650.471,657.359,643.158,628.6795,642.591,656.5995,672.7295,690.955,713.261,724.882,735.866,758.4345,786.508,815.53,844.9615,869.4,877.578,877.3225,879.87,875.336,863.646,864.932,860.9765,844.4245,838.4885,822.7675,787.772,748.017,699.3535,663.0355,628.469,578.058,527.4725,489.6835,457.149,407.965,360.7055,316.8875,278.382,243.921,211.004,178.5945,144.6765,110.025,76.79,52.8735,36.744,24.8385,43.608
Italy,2043,378.2675,381.2295,383.7045,385.49,386.553,386.7185,386.1635,385.065,384.016,383.189,382.651,382.6315,382.9735,383.8845,385.5765,387.9085,391.329,398.166,409.0535,421.877,443.828,469.673,485.47,498.693,518.493,540.876,558.025,567.238,575.2265,582.33,593.278,605.121,614.3405,624.1225,629.7465,630.6455,627.676,621.2525,614.2825,603.991,587.6555,578.593,580.9985,580.7875,578.9155,577.692,576.686,579.146,582.7635,592.269,616.387,635.3785,644.813,649.1935,656.0045,641.7475,627.1965,640.9615,654.8095,670.7445,688.741,710.781,722.1505,732.844,755.0225,782.653,811.1725,840.015,863.841,871.4535,870.5975,872.379,867.024,854.517,854.7795,849.7735,832.1235,824.83,807.645,771.244,729.9105,679.6985,641.3165,604.463,552.281,499.9665,459.8145,424.651,374.2095,326.0445,281.907,243.453,209.394,177.367,146.536,115.544,85.2645,57.5865,38.3,25.661,43.318
Italy,2044,375.3945,379.134,382.074,384.4875,386.2065,387.211,387.322,386.719,385.576,384.486,383.6215,383.051,383.0015,383.3175,384.2415,386.238,389.7355,395.5445,405.5945,419.619,434.5825,456.901,481.0955,493.8105,503.5295,520.222,540.2695,555.8845,564.2165,571.7905,578.7815,589.7965,601.8105,611.2535,621.279,627.1455,628.275,625.5205,619.29,612.493,602.3555,586.1585,577.2135,579.715,579.5815,577.7675,576.589,575.617,578.1005,581.725,591.213,615.2765,634.2025,643.569,647.881,654.5975,640.268,625.6365,639.248,652.915,668.637,686.3905,708.1585,719.243,729.6075,751.3935,778.5515,806.5155,834.745,857.9275,864.902,863.3185,864.247,858.0355,844.676,843.8625,837.6275,818.819,809.937,790.9885,752.8905,709.7205,657.7825,617.19,577.882,523.8535,469.855,427.4925,389.8595,338.598,290.3775,246.8285,209.243,176.233,145.7125,117.1835,89.658,64.0225,41.7625,26.7765,43.6915
Italy,2045,371.6955,376.358,380.0655,382.9355,385.2765,386.9295,387.875,387.933,387.281,386.0925,384.9625,384.062,383.459,383.3805,383.708,384.934,388.0935,393.9775,402.997,416.1815,432.3485,447.692,468.3845,489.53,498.775,505.4145,519.7875,538.306,553.0375,560.9475,568.399,575.4485,586.624,598.8495,608.526,618.7835,624.8705,626.206,623.636,617.5715,610.9215,600.9145,584.834,575.988,578.5615,578.483,576.711,575.5645,574.6175,577.108,580.722,590.1765,614.17,633.0185,642.309,646.534,653.1355,638.726,624.012,637.451,650.918,666.4155,683.923,705.3825,716.145,726.1815,747.551,774.1875,801.5735,829.161,851.6235,857.831,855.439,855.4775,848.371,834.12,832.0395,824.508,804.331,793.5495,772.507,732.435,687.2145,633.442,590.4735,548.5605,492.72,437.25,392.8625,353.124,301.9185,254.5725,212.4345,176.3465,144.9835,116.6895,91.062,67.415,46.492,29.2335,44.7125
Italy,2046,367.114,372.661,377.2885,380.926,383.723,385.998,387.5925,388.485,388.494,387.797,386.569,385.4025,384.4695,383.8375,383.771,384.398,386.7805,392.3135,401.3895,413.527,428.8415,445.3865,459.1155,476.7785,494.4745,500.6585,504.994,517.8485,535.488,549.798,557.5855,565.096,572.3045,583.6905,596.1475,606.0545,616.5305,622.82,624.3385,621.9315,616.013,609.49,599.596,583.6175,574.85,577.4775,577.4405,575.7005,574.5775,573.642,576.1245,579.7135,589.121,613.0355,631.797,640.9935,645.111,651.5905,637.098,622.288,635.535,648.7945,664.0625,681.289,702.402,712.844,722.532,743.4395,769.532,796.312,823.1795,844.788,850.144,846.9075,846.0115,837.9665,822.6435,819.237,810.1845,788.3435,775.316,751.8485,709.566,662.146,606.4075,560.915,516.352,458.9085,402.21,356.1935,315.188,264.998,219.3735,179.2715,145.2645,116.2585,90.798,68.562,49.0175,32.584,47.0585
Italy,2047,361.914,368.045,373.5575,378.118,381.685,384.4195,386.6375,388.1815,389.026,388.992,388.256,386.993,385.7955,384.8345,384.215,384.446,386.2215,390.96,399.6605,411.83,426.079,441.7655,456.702,467.416,481.6475,496.297,500.1915,503.021,515.0045,532.2275,546.418,554.2685,561.9395,569.362,580.981,593.67,603.797,614.475,620.9475,622.629,620.367,614.5755,608.1655,598.37,582.475,573.7695,576.4375,576.4325,574.716,573.6055,572.667,575.1265,578.679,588.0335,611.858,630.5155,639.5975,643.6025,649.9515,635.3625,620.445,633.4925,646.5385,661.5455,678.455,699.2215,709.3225,718.621,739.048,764.57,790.6705,816.687,837.3505,841.814,837.692,835.8145,826.6495,810.2125,805.252,794.368,770.5405,754.914,728.727,684.062,634.268,576.453,528.3935,481.3165,422.5105,365.04,318.261,276.94,228.637,185.369,147.873,116.638,90.583,68.452,49.9165,34.396,50.86
Italy,2048,356.7985,362.8485,368.9425,374.388,378.8785,382.3825,385.06,387.227,388.723,389.525,389.451,388.6805,387.3865,386.161,385.212,384.8885,386.2615,390.378,398.2655,410.0395,424.309,438.929,453.0185,464.9605,472.2665,483.4725,495.8465,498.244,500.2095,511.78,528.884,543.1345,551.144,559.027,566.6815,578.5315,591.438,601.766,612.624,619.2575,621.0815,618.9445,613.265,606.9495,597.234,581.4035,572.7465,575.4455,575.4635,573.7595,572.645,571.6885,574.115,577.624,586.9165,610.6345,629.166,638.127,642.0115,648.213,633.517,618.4885,631.332,644.136,658.8475,675.442,695.839,705.559,714.455,734.3785,759.262,784.559,809.636,829.305,832.8315,827.78,824.7365,814.4015,796.641,789.8165,776.757,750.6185,732.0725,702.9325,655.684,603.356,543.4655,492.9795,443.556,383.849,326.537,279.965,239.22,193.4525,153.1155,118.9025,91.0035,68.383,49.9015,35.072,54.543
Italy,2049,351.393,357.782,363.7895,369.8125,375.184,379.608,383.053,385.676,387.794,389.2445,390.006,389.8955,389.0925,387.7695,386.555,385.9,386.7125,390.417,397.6705,408.6195,422.4875,437.1325,450.1745,461.298,469.862,474.168,483.1155,493.9995,495.5355,497.087,508.5355,525.692,540.0945,548.31,556.4185,564.299,576.362,589.464,599.9685,610.9825,617.754,619.6985,617.6685,612.0805,605.8415,596.184,580.4055,571.788,574.507,574.5355,572.8265,571.694,570.7095,573.0945,576.552,585.7665,609.3565,627.754,636.5845,640.333,646.3725,631.566,616.4285,629.04,641.5675,655.986,672.2445,692.231,701.5575,710.0325,729.3905,753.518,777.926,802.013,820.6335,823.174,817.0075,812.744,801.023,781.652,772.615,757.0285,728.287,706.56,674.1925,624.1695,569.2605,507.482,454.74,403.372,343.7305,287.5905,242.1285,202.654,160.01,123.2925,92.904,68.794,49.917,35.106,57.3485
Italy,2050,345.5275,352.3105,358.6615,364.602,370.556,375.8655,380.2345,383.6285,386.2055,388.2805,389.6945,390.4205,390.2805,389.4505,388.139,387.217,387.687,390.809,397.6175,407.902,420.9215,435.155,448.223,458.31,466.072,471.651,473.7145,481.1855,491.2165,492.3465,493.7855,505.294,522.608,537.2205,545.666,554.004,562.102,574.3635,587.6455,598.308,609.461,616.3545,618.4055,616.4675,610.9565,604.7755,595.1675,579.434,570.8475,573.5765,573.601,571.875,570.7145,569.6955,572.033,575.4255,584.5455,607.998,626.252,634.9375,638.536,644.406,629.4915,614.224,626.5705,638.826,652.933,668.8175,688.379,697.293,705.293,723.9755,747.265,770.7375,793.78,811.293,812.667,805.3415,799.6375,786.236,764.9335,753.3245,734.8875,703.3125,678.0945,642.228,589.3535,532.0065,468.5545,413.969,361.6,303.0765,249.039,205.379,167.83,129.023,96.4725,70.3305,50.2845,35.161,59.1305
Italy,2051,339.952,346.501,353.2395,359.518,365.387,371.2755,376.5265,380.842,384.187,386.72,388.756,390.132,390.8275,390.6585,389.838,388.8175,389.0155,391.785,397.998,407.8265,420.175,433.5655,446.242,456.3865,463.144,467.948,471.3015,471.8985,478.5185,488.14,489.152,490.646,502.306,519.8225,534.657,543.325,551.875,560.1675,572.605,586.04,596.8385,608.109,615.1035,617.243,615.377,609.9225,603.7855,594.216,578.5185,569.951,572.674,572.68,570.925,569.729,568.6695,570.9445,574.255,583.272,606.5775,624.6715,633.1955,636.6365,642.336,627.292,611.8695,623.955,635.9205,649.6795,665.176,684.291,692.741,700.1635,718.0975,740.506,762.991,784.9275,801.1355,801.285,792.5865,785.143,769.729,746.166,731.6505,710.094,675.408,646.3895,606.8595,551.2475,491.6335,426.9745,371.51,319.1945,262.7635,211.5205,170.309,135.502,101.098,73.1355,51.479,35.4645,60.2715
Italy,2052,334.6865,341.052,347.5435,354.2,360.398,366.193,372.016,377.2075,381.4685,384.7645,387.2525,389.247,390.5885,391.2515,391.09,390.5575,390.6545,393.1495,399.009,408.2415,420.137,432.8705,444.7365,454.533,461.3895,465.222,467.8195,469.712,469.456,475.659,485.1475,486.2005,487.834,499.6835,517.4075,532.4505,541.3195,550.054,558.5145,571.0975,584.6605,595.5705,606.9355,614.012,616.2165,614.4015,608.986,602.882,593.34,577.6655,569.101,571.8025,571.777,569.9855,568.7475,567.6305,569.827,573.048,581.9545,605.0955,623.0115,631.3665,634.6495,640.1515,624.9525,609.386,621.1935,632.8335,646.232,661.322,679.937,687.822,694.6035,711.7515,733.2285,754.6685,775.2855,790.129,788.8345,778.4725,768.9485,751.1795,725.0535,707.35,682.353,644.28,611.251,568.0835,509.877,448.4325,383.593,328.326,277.0695,223.456,175.6405,137.688,106.311,76.7485,53.606,36.356,61.1885
