"OBS","ADJLEGRT","D79A","D8095","D83","D87","DDOCKM","DDOCKX","DELRFF","DEUC","DFMPRR","DFPDBT","DFPEX","DFPSRP","DGLPRD","DMPALT","DMPEX","DMPINTAY","DMPRR","DMPTAY","DMPTLR","DMPTLUR","DMPTMAX","DMPTPI","DMPTR","DMPTRSH","DPADJ","DPGAP","DRSTAR","EBFI","EBFIN","EC","ECD","ECH","ECNIA","ECNIAN","ECO","EGFE","EGFEN","EGFET","EGFL","EGFLN","EGFLT","EGSE","EGSEN","EGSET","EGSL","EGSLN","EGSLT","EH","EHN","EI","EIN","EM","EMN","EMO","EMON","EMP","EMPN","EMPTRT","EX","EXN","FCBN","FCBRN","FGDP","FGDPT","FNICN","FNILN","FNIN","FNIRN","FPC","FPI10","FPI10T","FPIC","FPITRG","FPX","FPXR","FPXRR","FPXRRT","FRL10","FRS10","FRSTAR","FTCIN","FXGAP","FYNICN","FYNILN","FYNIN","GFDBTN","GFDBTNP","GFDRT","GFEXPN","GFINTN","GFRECN","GFSRPN","GFSRT","GTN","GTR","GTRD","GTRT","HGEMP","HGGDP","HGGDPT","HGPBFIR","HGPCDR","HGPKIR","HGYNID","HKS","HKSR","HLEPT","HLPRDT","HMFPT","HQLFPR","HQLWW","HUQPCT","HUXB","HXBT","HXBTR","JCCAN","JKCD","JRBFI","JRCD","JRH","KBFI","KCD","KH","KI","KS","LEG","LEH","LEO","LEP","LEPPOT","LEUC","LF","LFPR","LHP","LPRDT","LQUALT","LUR","LURNAT","LURTRSH","LWW","MEI","MEP","MFPT","N16","PBFIR","PCDR","PCER","PCFR","PCFRT","PCHR","PCNIA","PCOR","PCPI","PCPIX","PCXFE","PEGFR","PEGSR","PGDP","PGFL","PGSL","PHOUSE","PHR","PIC4","PICNIA","PICX4","PICXFE","PIECI","PIGDP","PIPL","PIPXNC","PITARG","PITRSH","PKBFIR","PKIR","PL","PMO","PMP","POIL","POILR","POILRT","PTR","PWSTAR","PXB","PXNC","PXP","PXR","QEBFI","QEC","QECD","QECO","QEH","QKIR","QLEOR","QLF","QLFPR","QLHP","QLWW","QPCNIA","QPL","QPMO","QPXB","QPXNC","QPXP","QYNIDN","RBBB","RBBBP","RBFI","RCAR","RCCD","RCCH","RCGAIN","REQ","REQP","RFF","RFFALT","RFFFIX","RFFINTAY","RFFMIN","RFFRULE","RFFTAY","RFFTLR","RFNICT","RFRS10","RFYNIC","RFYNIL","RG10","RG10P","RG30","RG30P","RG5","RG5P","RGFINT","RGW","RME","RRFF","RRFIX","RRTR","RSPNIA","RSTAR","RTB","RTBFI","RTINV","RTR","T47","TAPDDP","TCIN","TDPV","TPN","TRCI","TRCIT","TRFCIM","TRFPM","TRITC","TRP","TRPT","TRPTX","TRSPP","TRYH","UEMOT","UFCBR","UFNIR","UFTCIN","UGFDBT","UGFDBTP","UGFSRP","ULEG","UPCPI","UPCPIX","UPGFL","UPGSL","UPKBFIR","UPMP","UPXB","UQPCT","UVBFI","UXBT","UYD","UYHIBN","UYHLN","UYHPTN","UYHSN","UYHTN","UYL","UYNI","UYNICPNR","UYP","VBFI","WPO","WPON","WPS","WPSN","XB","XBN","XBO","XBT","XBTR","XFS","XFSN","XGAP","XGAP2","XGDI","XGDIN","XGDO","XGDP","XGDPN","XGDPT","XGDPTN","XP","XPN","YDN","YH","YHGAP","YHIBN","YHL","YHLN","YHP","YHPCD","YHPGAP","YHPNTN","YHPSHR","YHPTN","YHSHR","YHSN","YHT","YHTGAP","YHTN","YHTSHR","YKBFIN","YKIN","YMSDN","YNICPN","YNIDN","YNILN","YNIN","YNIRN","YPN","ZDIVGR","ZEBFI","ZECD","ZECO","ZEH","ZGAP05","ZGAP10","ZGAP30","ZGAPC2","ZLHP","ZPI10","ZPI10F","ZPI5","ZPIB5","ZPIC30","ZPIC58","ZPICXFE","ZPIECI","ZRFF10","ZRFF30","ZRFF5","ZYH","ZYHP","ZYHPST","ZYHST","ZYHT","ZYHTST","ZYNID"
"1968Q1",0.163252073227965,0,0,0,0,1,0,0.606068217874141,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.000297917370043,0,324.814,105.582,2977.558168679858,122.236,553.643,3015.162,536.297,2547.856494856777,387.3911943763071,79.833,344.1121484182185,522.458,46.576,491.369080565593,213.5033099887916,39.544,209.5584172547859,656.833,53.796,654.8695310962705,331.574,38.268,34.133,8.438000000000001,218.167,44.399,151.3607970718571,42.15078982710516,54.66107884499999,2.24821017289485,0.010338740570489,159.305,45.452,0.784,-6.085999999999998,21.937994333938,22.53884665895173,229.298,100.4805548511072,128.8174451488928,2.401354024687252,4.256254434885865,3.667730450108248,3.700646877609685,4.057800730167482,3.4000001,34.30073053221363,275.5895967774377,251.7711087956003,241.5806327442524,6.813172029826539,6.8385,2,0.256,-2.702030395382182,9.516,3.699,5.817,306.084,281.996,0.310094602188067,198.837,20.465,181.835,-17.002,-0.028396296223795,51.963,289.0848400556328,-0.006987204883314,0.065102809930454,5.449160386915509,8.075025352778908,4.082969608437883,-0.890663952383642,-1.646189498018558,-1.321620227765522,-21.44753405476813,4.459999999999908,-0.102644669705175,1.992500675493146,2.737413655637737,1.877148915576,0.0006152034345989999,-0.475665045084,-0.000337299915226,-0.171279677609,4.254249286046884,0,109.496,85.08117168469261,0.060049482152219,0.162000165148955,0.028116485151022,5449.427929716304,534.4805894850114,5703.932247265137,846.92,34.72996415902086,10.45331868131868,76.35012863834925,2.827809957030563,63.069,61.0894365786254,0,79.49045919656834,0.5972034038540039,121.6246276067528,27.20505830286186,1.056781606788278,3.950575440070747,5.552104357640165,6,1.92843754628665,0.985645122748001,0.991376719685016,36.59760887619904,133.1044978705465,1.663802340055546,3.719489572207543,0.639195433541723,0.987387877140527,0.99125314629471,0.764123896790151,17.789,0.838823838810536,34.19692307692308,35.66153846153846,18.395,1.054822271895713,0.948031070878474,17.975,8.914999999999999,8.192,13.83191501054393,0.591192029646755,3.370329478761125,4.227102716605202,3.779971791255288,4.52674103758941,8.32033638206971,4.340572853319813,11.57876208210489,3.958398139827679,2,2,0.942540467894133,1.205449788448548,349.9207617194551,27.84789102761824,4.113,2.17960000038147,0.102424812048001,0.09450930047556,1.6827,1.650387405344665,21.28,23.37655839710081,19.5367992476172,1.46026990595604,329.4224543430173,2977.79384785042,132.0340708016606,2562.733372043564,450.8832058261978,0.167572183094652,0.04940722108387,79.39298153062805,0.596471064470288,122.672434389151,1.933511566130327,17.62657849142779,350.7804524017188,34.93091168166568,21.22784710039196,23.63666746015453,19.49010936438523,24.78747155634009,6.830000241597493,1.218901340498592,7.952798031220257,9.91,23.65777662792324,7.74024524522325,12.43839295671043,8.208112515658962,4.698719690464129,4.769838709677418,4.769838709677418,4.769838709677418,4.769838709677418,0.125,4.769838709677418,4.769838709677418,4.769838709677418,0.002025198225958,3.753527990569494,4.200805198474361,3.719120441588996,5.611098901098901,1.47363602745066,5.454945054945055,1.528419866410204,5.609770967741936,1.079256356940439,0.06813445109567801,0.053158373248167,6.789010393750536,1.059557095822769,1.059557095822769,2,11.89094067831924,1.35,5.048461538461538,0.164355146417719,0.102002789047685,3.6827,85,0,36.2,0.690910021951719,78.848,0.368924716936906,0.345608875144501,0.5279999971389771,22.8,3.14405958840283,0.121201128267402,0.137738886015378,0.137738886015378,0.023036681262621,0.121311707453667,0.045414375636701,-0.008900159083411,0.002640629374169,0.002608970373918,1.085419651342572,1.005159535695254,0.07344178001225,0.241147557459244,1.922363431161003,1.938653898425576,0.693108615728442,0.636898012344071,0.566497861676686,1.887043493888856,1.183866481223922,0.904385817538678,0.25974003612075,1.547996586591618,1.000455369025286,0.012641482669095,0.926165458275263,1.012709704394843,0.000466374291412,0.970998595154244,0.971286236705565,1.00000124929727,-0.081045803381839,1.002998209640529,0.895269653925279,14422.14851874754,2565.556,3708.640170892124,659.73,3300.121,702.564,3337.31072971085,3213.383467881687,1,5051.834,900.949,3.856597355025837,2.557912540529172,5028.313,904.129,5101.545053031815,5057.553,909.3869999999998,4974.306639690789,894.1316184844194,4325.048280890011,844.9760000000001,623.954,3706.779333003136,-1.036352782164403,11.496,2337.135999746376,473.152,1086.00737845323,28.22906367933242,-4.844875899874563,37.82897554792793,0.292978696839063,176.81,0.7329195231376,74.194,283.6359548035302,8.728641114356737,50.456,0.076518165588707,189.5000442147291,18.29079993232877,0,98.123,24.876,510.872,800.451,117.754,702.518,3.568953869188483,-0.001353773942561,0.011471933876729,0.005954246422224,NA,0.799268117296254,0.399403021553534,0.21440183591702,0.148040512352879,0.000783602150126,2.090951087328692,2.090951087328692,2.452239886972293,2.725649802244967,1.945552229750222,3.554974760086353,2.598294032637395,5.715519855453578,4.137462873648241,3.926525188534851,4.530514610801497,3696.787190087585,1125.481693594157,0.307522623943027,0.740554650096002,267.9403806171258,0.07012236309243899,0.009061940141005
"1968Q2",0.164130236896655,0,0,0,0,1,0,1.202224782386073,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-0.001414887462843,0,320.822,105.299,3019.980546856031,124.841,557.973,3061.075,550.014,2586.987733280279,381.0103295358695,79.526,344.4805348614007,529.429,47.628,492.3555187815991,219.9100166542539,40.996,211.6514062618781,664.598,55.487,662.7062489316149,339.668,39.563,59.786,14.082,221.494,45.416,153.8219131186826,43.14416814548614,54.4281709275,2.27183185451385,0.010335384680391,161.97,47.165,1.316,-6.433000000000002,22.35206610866997,22.87861516212167,232.256,103.1075435356482,129.1484564643518,-0.190188501425389,4.276953616010028,1.427604530318365,3.848978166255247,1.940580527246638,3.4000001,34.31216313794628,277.0008556565963,250.8088957488189,241.5806327442524,6.865376328935102,7.311666666666667,2,0.256000000000002,-2.328387842087711,9.987,3.987,6,303.668,278.229,0.297780046749377,204.175,21.307,185.523,-18.652,-0.028396296223795,55.714,306.5082246795401,-0.004809360627862,0.065667965351594,4.733442351234441,6.626302827451269,4.054742893694772,-0.883725273442535,-1.664893494932507,-1.495869119532407,16.79086685402538,4.690000000000083,-0.006809998013591,2.043183653808863,2.689894600693909,1.77511086816,0.000695182725859,-0.498632001348,-0.000366085814215,-0.17970335946,4.234446253154772,0,111.946,86.29474332974911,0.05869160974306,0.161455336316136,0.028322427531567,5510.6673489128,544.1171536525741,5748.461945335604,861.866,35.13956960817806,10.54913186813187,77.23392337579263,3.262791507660763,63.422,61.43732166533012,0,80.27099702986918,0.600412162927891,122.5640516385303,27.42096412906611,1.056963044203475,3.783525515381925,5.510873364329749,6,1.932516345093663,0.984377638346094,0.991681163167728,36.80964729306277,133.6931561120119,1.662051170629411,3.704245729230427,0.631737331398786,0.9835563437046591,0.991470609792918,0.762005453230204,17.971,0.840005689173601,34.52769230769231,36.02769230769231,18.609,1.056955430683976,0.944019050727667,18.177,8.996,8.351000000000001,13.96230522343703,0.590095132192493,3.932681741946675,4.071623522700918,4.287155346334903,4.626578440941032,8.167272209001306,4.470062009540499,7.065285954324807,4.704024582636457,2,2,0.944102046977585,1.196250991773856,356.156395879762,28.0481286903498,4.174,2.236999988555908,0.103949813594605,0.095000008397437,1.6827,1.648355532264225,21.52,23.65309099365056,19.74766332456156,1.47450356639329,335.781894025014,3037.08427324278,134.2612606195079,2610.082145332045,458.9695937196215,0.167933895250498,0.049060890140143,79.83770781095633,0.597171239970325,123.8566282149251,1.931118228926616,17.78185038480846,357.9926396382017,34.9409217745964,21.4096179381745,23.86905495429788,19.66899625659026,26.1416697746935,7.023333231608073,1.278607956882799,7.933184967577235,9.949999999999999,23.57440145071078,8.02597043741781,3.557862204867575,8.181170583443462,4.593400695502518,5.972063492063491,5.972063492063491,5.972063492063491,5.972063492063491,0.125,5.972063492063491,5.972063492063491,5.972063492063491,0.002054040419813,4.710663103697788,4.355467557501592,3.96793191071443,5.744725274725274,1.222970577921634,5.470879120879121,1.338214925199652,5.781870967741935,0.620072308549289,0.069611609884868,0.056158649940093,7.133882445730133,1.774261752756319,1.774261752756319,2,11.98414829058762,1.35,5.522153846153846,0.163465216634785,0.10334670995129,3.6827,86,0,36.808,0.687043090015339,81.96899999999998,0.360459878175373,0.346015602955438,0.5279999971389771,22.8,3.082708282023929,0.122958602782015,0.137738886015378,0.137738886015378,0.02312392051634,0.123020792373428,0.045812575656203,-0.00918855937028,-0.000203552975591,0.002507001978181,1.091431878057284,0.970592236769123,0.07143621621158799,0.242261997885167,1.921300556880102,1.936035913143764,0.692614245199059,0.642954820104196,0.568034284179143,1.865891828946552,1.183913737140342,0.904054795315267,0.261775277071287,1.548090276124274,1.000474715170897,0.012747981471492,0.926411090245653,1.012721307069508,0.000479537054846,0.968051118210863,0.970988998605662,1,-0.081163896808884,1.002939314335856,0.909657327645463,14551.78899337822,2615.102,4177.836514384287,750.799,3359.597,722.713,3396.268159428538,3253.298092981414,1,5102.466,920.2619999999998,4.394619317410986,2.953864767252945,5104.163,927.463,5185.167562903787,5142.033,934.3440000000002,5036.399143078172,915.4662722373192,4367.924375777511,862.5629999999999,640.688,3776.13260581227,-0.839231444571335,11.911,2368.893053901184,485.432,1107.122696978138,28.72833168481936,-3.98417826598939,40.34179059052313,0.29318957053416,180.87,0.734365688787347,76.78100000000002,300.1168549329475,10.1862185348478,53.934,0.079477308204432,192.7755519587475,19.00188143552479,0,102.114,25.804,523.992,821.5170000000002,119.576,722.353,3.846472234704067,-0.002041450562333,0.009652670437487999,0.005688756010957,NA,0.819417100682561,0.407668903040644,0.219182556481625,0.160113093235212,0.000747465825396,2.09879622770403,2.09879622770403,2.521132180902813,2.847346720912058,1.883109232938176,3.521702731991669,2.992448399443772,6.213933281697166,4.52175469680364,4.132664195679469,5.161798659192646,3740.475530993468,1131.559472621437,0.305106586921135,0.740554650096002,278.4180984600997,0.071780249684169,0.006768728174474
"1968Q3",0.164991782148093,0,0,0,0,1.037219047546387,0.030411,-0.026594742063493,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.002357113427539,0,325.24,107.609,3061.792733653032,130.448,565.439,3118.445,566.122,2623.819892767488,377.1704278785944,79.04500000000002,344.5297981865531,530.302,49.492,492.993250794244,223.8798304271533,41.63999999999999,213.6676322251082,672.6319999999999,57.192,670.5369456527351,346.533,40.394,32.636,7.681,234.806,48.24,162.5991615525805,45.73974980919172,60.7889664675,2.500250190808275,0.010452098661049,173.487,49.891,0.556,-7.346999999999995,22.89013611842942,23.22306975129947,235.338,106.1810795179053,129.1569204820946,-0.310443378265847,4.294908843419419,3.269650585484075,4.00837906618772,1.675738849504604,3.4000001,34.31932254018231,279.6502404933577,252.1707177052266,241.5806327442524,6.742258041352705,6.685166666666666,2,0.268000000000001,-1.44400898502568,10.389,4.137,6.251999999999999,311.406,286.09,0.300886072621145,207.495,21.754,197.405,-10.09,-0.028396296223795,57.20399999999999,311.7214320745463,-0.004945806979467,0.06623166867543,8.681155403033172,3.086138255497417,3.890853441913431,-0.852242792845946,-1.684841386856561,-1.573121687738379,0.150168405595585,4.649999999999999,0.233194975275233,2.074244204082311,2.540437284656119,1.635708831185,0.000725429977316,-0.535831726571,-0.000394696471363,-0.187996320254,4.07884976216743,0,114.534,87.20341623157405,0.05838509745436,0.16026588326832,0.028480743775197,5572.753683436569,554.9282995946804,5794.165077393961,870.025,35.55045072414252,10.6570652173913,77.38464626986884,3.014581052477533,63.713,61.70444835515262,0,80.41498229912075,0.598812369734777,123.2552135054618,27.61586638166222,1.057141802282891,3.768372438334844,5.60454007014325,6,1.934537904438055,0.985344551748336,0.986952249668996,36.97895108822527,134.2907834965696,1.663492334367848,3.69681114721595,0.629165116649838,0.980071212201732,0.991870501666868,0.758935947568431,18.157,0.841020426990987,34.9969696969697,36.52878787878788,18.817,1.053690173878572,0.935129832980745,18.351,9.333,8.505000000000001,14.12538976764538,0.586188728060722,4.03965161586064,4.118725495457909,4.504054204154162,4.446152761366839,7.678613417222218,3.810804119030387,7.918361368915328,0.526685283354134,2,2,0.949039387260457,1.189486267407495,363.277081159864,28.13037248928288,4.113,2.26360011100769,0.104443321690938,0.09579269122475501,2.5154,1.646277144380897,21.673,23.6842558440635,19.88949879430685,1.445938899588156,342.0818925188336,3078.617251224002,134.0614543767676,2642.583474362249,467.2360368217996,0.167141900364759,0.0486512367167,80.29141658580663,0.597892234263848,124.6468011750138,1.928540246878423,17.96342599875112,363.5588783654321,34.87564293195237,21.65620109561418,24.15071194892937,19.87768616695699,26.33741406342385,6.863333066304524,1.403333066304524,7.809393086182312,10.14,23.78072620351236,8.323143865939112,4.00060585435735,7.887244727246868,5.358649483254403,5.945468749999998,5.945468749999998,5.945468749999998,5.945468749999998,0.125,5.945468749999998,5.945468749999998,5.945468749999998,0.002086756295347,3.989840437725361,4.473081427390465,4.012315547571631,5.46,0.303410967774896,5.266521739130435,0.40757350987128,5.441109375,-0.233467440204316,0.071637446158305,0.053051153663454,7.333332697550456,1.539900662377773,1.539900662377773,2,10.59934800250697,1.35,5.198484848484848,0.1603396447267,0.102343671821222,4.5154,87,0,36.848,0.699977894648829,92.193,0.358991845522832,0.346430354137153,0.5279999971389771,22.8,3.114309205612231,0.134776023834654,0.137738886015378,0.137738886015378,0.023315560627858,0.134831805757258,0.046220896013651,-0.01031542570497,-0.000326498964863,0.002610991494793,1.088489636128491,1.019015036429013,0.071899666079457,0.244655225527035,1.927464322133045,1.941265232438108,0.709482910722443,0.646539393088437,0.57051022577817,1.817017051730489,1.181025557190344,0.9036980384876,0.263803936333735,1.547756058240236,1.000511511315647,0.012927720663634,0.927076108965622,1.012622091942205,0.000513179633458,0.964897559611216,0.969993456889938,1.000001189069125,-0.082285383745695,1.003100307324222,0.938650223002939,14694.81191826843,2668.137,4190.87955058655,760.938,3383.971,733.365,3442.229406150798,3286.274624651895,1,5179.081,943.145,4.745640559952391,3.224570428967044,5173.418,949.276,5250.364444417539,5181.859,950.825,5086.35145934613,933.3963563046083,4448.080915207556,884.701,649.389,3784.759427525119,-1.382570038489298,12.292,2375.798462398113,498.601,1104.96801474974,29.24629700882586,-3.623659573857632,40.43276925573581,0.291951981601189,185.162,0.730386416829389,68.831,303.992950377265,8.999203657231316,55.19600000000001,0.080320283547335,192.5767191973998,19.20748863719469,0,102.643,26.516,537.821,840.995,122.292,741.25,3.576362290785358,-0.003073793192875,0.008583630208861,0.006213295404144,0.004943308975831,1.389432750009699,0.705302463404904,0.377935538200197,0.181648108803997,-0.000308481665502,1.986224634560151,1.986224634560151,2.385862123319655,2.699035406760085,2.73792649513797,3.986100847586569,3.086103719409405,6.670932972145012,5.156589032225104,4.858948229259155,5.674576815204316,3778.181999550452,1133.074177475463,0.302725343675514,0.740554650096002,287.9030179698018,0.07340779651908801,0.003771459166775
"1968Q4",0.165836098153199,0,0,0,0,0.9798237085342409,-0.045147,-0.096275201612903,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.002428771807945,0,334.101,112.182,3090.874227826468,129.683,573.997,3132.511,574.977,2636.281922433199,378.0957314359466,80.425,344.265518735571,521.494,49.324,493.2765051297613,225.1276540527594,42.723,215.6050677131119,679.621,58.875,678.3541215877341,351.331,42.572,27.116,6.007,232.828,48.17,161.345744299821,45.6540618546866,59.394196065,2.5159381453134,0.01051959999629,169.631,49.116,-0.204,-7.420999999999998,23.48778477015462,23.57187268144958,238.678,109.387,129.291,-0.798318227675424,4.338589136052017,3.273473084002641,4.178992432357473,4.047552029940427,3.4000001,34.28119509729696,279.9631478467566,262.7981957855621,241.5806327442524,7.136881703385324,6.4385,2,0.272000000000006,-0.357367670485637,10.516,4.245,6.271,314.219,288.885,0.298425668625972,211.164,22.396,201.839,-9.324999999999999,-0.028396296223795,59.01900000000001,317.1870801311335,-0.004869750299475,0.06679376384784599,6.884568355582966,1.568019021696898,3.742393193150741,-0.817839355380748,-1.705874730375534,-1.817918595451546,-1.939120502470204,4.669999999999952,0.220164393798112,2.128214640512823,2.390326531821918,1.483316483534,0.000812795617007,-0.580086696779,-0.000423028925988,-0.196061282405,3.938454475555741,0,117.45,89.91117653538515,0.059277226426404,0.162023051628573,0.02861801554328,5636.942739930142,564.8712554608343,5840.543450832663,876.804,35.96793455611056,10.73778260869565,77.79980993701172,2.707027328316061,64.355,62.03701685190262,0,80.72899136999364,0.598446913921024,123.9831181727905,27.7305702102613,1.057318597540009,3.628413266749519,5.620853008573645,6,1.926549890028599,0.983530527958131,0.982358619241029,37.04886087551627,134.8974979936939,1.665818560714603,3.689726549733086,0.623292708552217,0.98030048329481,0.992475182589957,0.756454951519773,18.358,0.8418975327406319,35.43181818181818,37.06363636363636,19.036,1.055289432120941,0.941488867643521,18.607,9.458,8.664999999999999,14.32116864316901,0.601142456555709,4.294966481081697,4.403714203347775,4.662414778975155,4.628482678542767,6.992210522043196,5.541514030786665,8.353592460986192,7.071065124801379,2,2,0.947977698066571,1.177588589046644,370.9435271978278,28.29579549978701,4.236,2.167200088500977,0.098661571906627,0.096920135608555,2.5154,1.644159737889396,21.966,24.10666069805685,20.15661989576526,1.436848050405747,352.444636735341,3129.190404759305,139.2319544520926,2683.195478516444,466.6315054676499,0.166752323731496,0.048276635182392,80.76359080008029,0.598703400739544,125.3768561656474,1.925719446986357,18.22418062562984,370.4808548715211,34.53895178369746,21.99343207965005,24.52508736617755,20.17476063417089,26.56438136753453,7.026666641235352,1.255905771670134,7.219040971339902,10.15,23.05334695483553,7.41429072542789,9.179554706148377,7.362531516865109,4.484598024184285,5.849193548387095,5.849193548387095,5.849193548387095,5.849193548387095,0.125,5.849193548387095,5.849193548387095,5.849193548387095,0.002081735365985,3.528885337521668,4.468466630973324,3.997887400724876,5.770760869565217,0.571098980716111,5.627391304347826,0.745408273948828,5.725448387096774,-0.025938038866063,0.071918973943983,0.056515506916548,7.350180695022362,1.292204818777083,1.292204818777083,2,10.86484721898964,1.35,5.585151515151515,0.155793324085123,0.097492056188082,4.5154,88,0,37.748,0.688298502368032,96.214,0.362578042455096,0.34683334010369,0.5279999971389771,22.8,3.124113487427125,0.137742750588757,0.137738886015378,0.137738886015378,0.022851342378518,0.137710615056078,0.046639215867751,-0.010197852600312,-0.000824683354519,0.002612621265969,1.087695795904945,1.001607891235476,0.070118694668554,0.247907015175864,1.930047836464657,1.947028596534795,0.707050302319407,0.647768119010115,0.569076200987884,1.954595711986144,1.180523458913312,0.903315828925511,0.265825277637624,1.546157281723147,1.00053832544495,0.013162815202008,0.92757628784864,1.012829412935966,0.000541398380029,0.959657059590979,0.968664309974275,1,-0.08232596097228401,1.002936558163182,0.97099692822469,14952.71816101972,2745.02,4631.66466935396,850.2809999999998,3397.336,746.379,3476.771712643319,3312.857244406772,1,5209.552,962.024,4.947827695059615,3.385967067388895,5208.418,969.1849999999998,5295.63430106536,5202.212,968.03,5122.198351748809,953.0874473099008,4474.931832144644,901.995,661.6660000000001,3796.969204250349,-1.452490270095428,12.742,2397.674592699963,510.461,1090.775164987579,29.82739610321408,-4.295435429562298,37.95560651627913,0.28727522039593,188.207,0.7298759074505899,71.889,308.5194465628064,7.991123300213069,56.638,0.081254134539055,191.8066581584333,18.7042632804136,0,104.11,26.8,550.317,858.006,123.885,757.524,3.461386057958438,-0.002138771126115,0.010114948441962,0.005890074634755,0.004642382268396,1.510312077590247,0.767793150900249,0.411350137259722,0.253030110885587,-0.000371097785518,2.885973957078969,2.885973957078969,3.298958208021768,3.419648757097096,2.749457811667003,4.05039567464409,3.479240372551207,7.167202382623807,5.199661888849106,4.881983030398998,5.751386425962838,3806.060460056559,1130.033886428691,0.299883800103173,0.740554650096002,295.8432090323126,0.07501367824798801,0.001765904133535
