Country,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
Italy,2009,568.5605,568.39,565.2775,563.605,564.74,563.9075,558.367,556.967,562.451,562.206,555.814,552.3775,552.8865,555.4465,558.615,568.397,589.972,606.0335,612.919,613.844,618.101,601.2195,587.8125,605.208,622.936,644.3195,668.34,697.753,717.594,737.426,770.515,808.314,846.0765,883.7005,915.58,931.404,940.711,953.2755,958.3565,957.0515,969.765,977.8835,976.7575,989.212,988.726,967.213,941.5755,905.1725,886.716,873.0385,838.708,804.876,794.9245,797.32,771.4925,750.4,738.104,737.669,748.042,763.0135,778.507,779.9035,754.1855,691.4035,644.3205,628.0065,618.018,641.4545,669.405,673.4585,667.782,627.0475,587.8595,570.947,560.706,539.1,514.3575,506.485,489.722,464.1015,434.546,401.691,375.558,345.266,315.5955,286,260.1825,226.104,194.032,138.804,81.6105,64.0295,60.3195,55.4955,48.6095,40.135,28.9885,19.7835,13.1725,8.558,11.6795
Italy,2010,559.8635,567.8315,568.5875,566.6765,564.971,565.964,565.2205,560.311,559.782,566.349,566.008,559.6985,556.78,557.1015,559.5345,562.984,573.103,594.884,612.4035,620.2085,621.267,626.5725,610.943,598.3555,615.3245,633.6125,654.7365,677.6055,706.62,724.678,744.4135,775.856,811.6415,849.0055,886.653,918.618,936.523,944.962,956.764,961.901,960.427,973.4325,981.9555,979.922,991.6525,991.4835,969.613,943.4045,906.752,887.9195,874.323,839.9695,806.2635,795.881,797.457,771.315,749.8245,736.646,735.7135,745.6865,760.3515,775.6855,776.8805,750.9635,687.403,639.79,623.398,612.4965,634.8405,661.7555,665.0085,658.643,617.61,577.5765,559.235,547.884,525.074,499.159,489.1605,470.98,444.432,413.5555,379.664,352.3195,321.235,290.83,260.745,234.422,200.94,169.7095,119.381,68.8025,52.9205,48.88,44.0465,37.5835,30.096,21.1,13.951,8.988,12.7605
Italy,2011,547.4465,558.8,567.0065,568.5745,567.392,565.9905,566.786,566.4915,561.8775,562.3495,569.67,569.0525,563.0905,560.484,560.63,563.082,566.75,577.333,600.518,618.7605,626.4515,628.3615,635.1585,620.959,607.991,625.2145,643.67,663.9985,687.129,713.7645,731.7385,748.8825,778.409,813.8555,851.578,888.659,922.742,939.7245,947.642,959.168,964.278,962.6295,976.0145,984.7135,982.0835,993.362,993.271,971.0645,944.4945,907.437,888.521,874.851,840.4495,806.8775,795.896,796.8665,770.436,748.4985,734.6875,733.2535,742.7035,757.182,772.279,773.111,746.87,682.7085,634.9105,617.9195,606.3915,627.6715,653.521,655.8805,648.7795,607.5185,566.296,546.924,534.1945,510.2995,483.028,471.05,451.4225,423.413,391.4675,356.698,328.2105,296.5195,265.597,235.3445,208.7015,176.219,146.306,100.8505,56.957,42.9635,38.821,34.071,28.222,21.917,14.88,9.5135,13.6795
Italy,2012,537.886,547.604,559.801,567.828,569.975,569.0455,567.607,568.1255,568.162,563.7825,564.739,572.245,571.557,565.7925,563.01,563.216,565.767,570.1245,581.8795,606.0525,624.481,632.636,635.774,643.6045,630.064,616.922,634.401,652.4725,672.98,694.645,721.2115,737.2855,753.084,782.2305,817.6035,854.739,892.682,925.9985,942.6765,950.2185,961.6675,966.582,964.826,978.282,986.99,983.6085,994.5395,994.3785,971.787,944.869,907.6835,888.608,874.8015,840.216,806.456,794.9845,795.606,768.764,746.4535,732.1765,730.2935,739.3015,753.242,767.768,768.1345,741.484,676.95,628.991,611.496,599.3205,619.609,644.2425,645.6595,637.5655,595.686,553.9025,533.2815,519.215,494.094,465.486,451.707,430.359,400.865,367.8255,332.2735,302.8575,270.681,239.419,209.281,182.855,151.8225,123.582,83.315,46.0655,33.984,29.904,25.4695,20.454,15.3635,10.0725,14.448
Italy,2013,525.2545,538.7265,549.6225,561.8655,569.8,571.7545,570.679,568.977,569.476,569.7325,565.1985,566.231,573.795,573.2515,567.2855,564.5335,564.952,567.944,573.4425,586.0925,610.522,629.5695,638.5425,642.7235,651.4975,637.986,624.994,642.1615,659.7645,679.7585,701.191,727.4685,743.0615,758.6065,787.429,822.395,859.137,896.64,929.544,945.9675,953.172,964.5515,969.177,967.14,980.433,988.9145,985.02,995.362,994.835,972.081,944.9655,907.5155,888.236,874.043,839.297,805.2955,793.4995,793.4995,766.3285,743.7995,729.085,726.675,735.058,748.2615,762.172,761.8755,734.755,669.9255,621.8265,603.878,590.955,610.25,633.627,633.932,624.758,582.4035,540.031,518.362,502.772,476.367,446.7515,431.1085,407.941,377.0905,343.218,307.117,276.867,244.397,213.263,183.738,157.9385,128.6905,102.5285,67.745,36.5195,26.207,22.398,18.508,14.381,10.434,15.3185
Italy,2014,508.151,524.842,538.858,550.1265,562.445,570.288,572.1015,570.9295,569.193,569.9465,570.172,565.695,566.803,574.5325,574.2865,568.2785,565.5945,566.4345,570.4685,576.7025,589.096,613.562,633.3415,642.9555,647.7945,656.456,642.8875,629.574,646.3415,663.5765,683.2015,704.5285,730.4725,745.9055,761.289,789.936,824.6225,860.938,898.144,930.886,946.806,954.0915,965.284,969.8275,967.6085,980.8095,988.9535,984.5765,994.5415,993.8515,970.8795,943.669,905.9475,886.57,872.116,837.2135,802.9425,790.8,790.3335,763.0405,740.2645,725.1585,722.226,729.89,742.578,755.8935,754.856,727.2455,662.136,614.1125,595.467,582.0765,600.2535,622.284,621.5215,611.2735,568.301,525.3025,502.6025,485.291,457.908,427.1775,409.7075,384.8675,352.738,318.136,281.7995,251.06,218.729,188.0585,159.4665,134.6155,107.5865,83.949,54.222,28.4685,19.853,16.4635,13.1845,9.904,16.3245
Italy,2015,493.5315,507.6875,523.667,538.039,549.57,562.0545,569.8175,571.44,570.548,568.9575,569.786,570.0855,565.828,566.9535,575.012,575.0105,569.1275,566.994,569.028,573.99,579.614,591.5525,616.35,636.418,646.109,650.929,659.3195,645.494,632.047,648.5555,665.4435,684.7925,705.848,731.7105,746.828,762.343,790.556,824.9605,861.2015,898.088,930.51,946.2875,953.536,964.708,969.0805,966.6385,979.6325,987.652,983.002,992.6305,991.728,968.6535,941.2425,903.641,883.844,869.231,834.14,799.7175,787.299,786.48,758.9765,735.902,720.4555,717.103,724.0885,736.3665,748.9125,747.2125,718.851,653.81,605.6645,586.633,572.4255,589.2885,609.959,607.9805,596.349,552.6,509.1065,484.885,466.4935,437.8045,405.831,386.367,359.662,326.3685,291.474,255.109,224.059,192.1695,162.387,135.1705,111.9715,87.5435,66.7585,41.86,21.3495,14.4635,11.6155,8.983,16.3645
Italy,2016,480.2375,493.4795,506.563,521.9155,536.8055,548.5875,561.1945,568.641,570.5725,569.9085,568.386,569.33,569.7235,565.575,566.8045,575.1705,575.806,570.8695,572.83,576.3745,579.9675,585.195,596.0565,620.937,640.907,650.152,655.6095,663.0705,649.384,635.539,651.725,668.008,686.796,707.5145,733.202,748.2105,763.428,791.075,825.394,861.189,897.7695,929.917,945.404,952.5935,963.6335,967.7645,965.1715,977.9505,985.9335,981.1455,990.449,989.186,966.0905,938.615,900.661,880.774,865.9865,830.6745,796.0685,783.2425,782.217,754.3175,731.182,715.4395,711.3695,717.8785,729.696,741.147,738.592,709.724,644.6485,596.545,576.776,561.5925,577.217,596.2505,592.983,579.831,535.495,491.1945,466.414,446.3105,416.197,382.8685,361.489,333.097,298.967,263.921,227.8275,196.8665,165.9205,137.6885,112.3885,91.034,69.533,51.6015,31.4655,15.532,10.1605,7.873,15.6915
Italy,2017,467.3675,480.618,492.926,505.0775,520.2875,535.5365,547.5195,560.026,567.5005,569.723,569.2895,567.8905,568.8155,569.4225,565.553,566.808,576.0245,578.4585,580.9235,585.726,585.7855,588.8545,592.073,602.499,626.837,646.214,655.3665,660.3255,667.271,653.249,638.953,654.751,670.2355,688.5885,709.075,734.532,749.3405,763.9725,791.319,825.259,860.7265,897.1345,928.91,944.285,951.5195,962.239,966.234,963.3625,976.245,984.1375,979.0955,988.094,986.506,963.3885,935.6455,897.7465,877.705,862.619,826.9325,792.163,779.14,777.4945,749.514,726.294,709.94,705.4085,711.779,722.304,732.96,729.44,699.9425,634.897,586.66,565.9825,550.082,564.216,581.4975,576.6645,562.1195,517.063,473.0035,446.642,424.6375,393.1125,358.8035,335.5,305.555,270.9055,235.972,200.417,170.28,140.955,114.6495,91.536,72.388,53.8335,38.773,22.858,10.928,6.9135,14.573
Italy,2018,446.6325,468.03,480.729,492.7175,504.1155,519.567,535.0255,547.192,559.646,567.311,569.6735,569.376,567.9725,569.076,570.1105,566.144,568.0105,578.687,586.547,591.5685,593.1755,592.85,594.542,597.5985,607.317,630.983,649.3075,658.64,662.825,669.861,655.541,641.421,656.577,671.9345,690.0415,710.421,735.8465,750.419,764.867,791.8645,825.4855,860.781,896.894,928.4565,943.875,950.848,961.348,965.0255,962.1075,974.6825,982.464,977.243,985.747,984.0665,960.735,932.9385,894.9995,874.6295,859.13,823.274,788.295,774.7205,772.8065,744.746,721.0205,704.3485,699.713,704.9775,714.7105,724.265,719.8555,689.6795,624.462,576.123,554.693,537.855,550.383,565.608,559.3285,543.0275,498.188,453.23,425.23,401.473,368.684,333.31,308.2055,277.096,242.202,207.702,173.4165,144.607,117.392,93.4105,72.717,55.941,40.377,28.16,16.0795,7.41,13.155
Italy,2019,426.0105,449.949,469.0405,481.252,492.9355,504.4615,519.602,535.0745,547.3365,560.047,567.3685,569.957,569.738,568.506,570.0065,571.1175,567.463,570.016,583.1845,591.6925,595.016,596.01,595.3205,597.309,600.193,609.011,632.1635,650.5445,659.755,663.891,671.0155,656.711,642.508,657.495,672.8805,690.897,711.4305,736.64,751.197,765.386,792.2995,825.5705,860.6225,896.398,928.2245,943.335,950.0985,960.395,963.9935,960.8105,973.251,980.72,975.3605,983.589,981.735,958.3645,930.31,892.216,871.563,855.7725,819.734,784.499,770.542,768.154,739.876,715.833,698.93,693.442,697.9355,706.884,715.4475,710.1355,679.2095,613.998,565.293,543.115,525.5255,536.2055,549.5995,541.275,523.698,478.0345,432.308,402.8525,377.258,343.245,307.069,280.55,248.68,213.8245,180.364,147.9495,120.974,96.1655,74.7025,56.6075,42.2495,29.5535,19.935,10.99,12.7305
Italy,2020,413.2945,429.47,451.2185,469.8895,482.0135,493.6865,504.7915,519.7375,535.298,547.7195,560.035,567.533,570.223,570.212,569.275,571.036,572.3915,569.2645,573.1145,586.4395,594.0945,597.003,598.051,597.5635,599.5295,602.1385,610.546,633.8335,652.165,661.115,665.2285,672.134,657.8235,643.4445,658.364,673.7135,691.5845,712.0015,737.042,751.491,765.622,792.255,825.3535,860.1125,896.047,927.5505,942.5145,949.132,959.355,962.7785,959.4135,971.452,978.8385,973.2085,981.2505,979.2615,955.5305,927.2895,888.956,868.094,851.8825,815.6455,780.052,765.6915,762.827,734.2105,709.91,692.327,686.2735,689.9965,697.937,705.435,699.0125,667.196,601.885,552.9535,529.976,511.2565,520.092,530.9335,520.4815,500.9265,454.3635,407.851,376.707,349.2855,314.262,277.713,250.0275,217.6445,183.6635,151.907,122.015,97.5815,75.724,57.1815,41.929,30.3045,20.44,13.3165,14.427
Italy,2021,408.6595,414.7685,430.8105,452.3635,470.867,482.844,494.388,505.387,520.2425,535.732,548.1085,560.4205,567.998,570.881,571.1955,570.706,573.011,574.948,572.3855,576.757,590.5185,598.4945,601.608,602.758,602.278,604.157,606.6275,614.8475,637.904,655.9875,664.686,668.5455,675.1805,660.608,646.0045,660.682,675.789,693.4285,713.624,738.4445,752.672,766.6045,793.0295,825.889,860.431,896.1455,927.3875,942.134,948.512,958.4835,961.6775,958.0305,969.7915,976.8635,970.9115,978.642,976.308,952.2855,923.7825,885.153,863.907,847.2965,810.761,774.8625,759.9995,756.5855,727.641,702.829,684.7045,677.938,680.7095,687.576,693.726,686.0705,653.5045,588.1345,538.826,514.7485,494.803,501.54,509.704,497.035,475.44,427.9145,380.778,348.629,320.112,284.7635,248.2815,220.044,188.228,155.813,126.319,99.186,77.3845,58.429,42.81,30.439,21.2505,13.8765,17.3695
Italy,2022,405.6615,411.0965,416.908,432.6345,453.9155,472.193,483.9715,495.346,506.2005,520.94,536.3545,548.7325,561.18,569.07,572.4735,573.511,573.8915,577.135,579.997,578.273,583.3485,597.6295,605.938,609.21,610.364,609.7575,611.4135,613.5885,621.4485,644.117,661.805,670.0965,673.5345,679.7605,664.8175,649.8625,664.1705,678.93,696.244,716.114,740.618,754.5495,768.185,794.3245,826.9005,861.1355,896.5455,927.512,941.968,948.0175,957.696,960.593,956.6685,968.068,974.771,968.552,975.8305,973.068,948.7765,919.907,880.994,859.4345,842.32,805.4285,769.245,753.9045,749.822,720.4,695.094,676.3235,668.806,670.586,676.179,680.9035,672.004,638.6455,573.32,523.7965,498.745,477.737,482.346,487.745,472.8525,449.098,400.9415,353.801,320.82,291.268,255.62,219.4285,191.3765,160.7765,130.4485,103.4325,79.226,60.152,44.0475,31.2765,21.4845,14.484,19.4795
Italy,2023,394.418,408.054,413.2005,418.6995,434.1565,455.2185,473.302,484.9135,496.15,506.8865,521.549,536.966,549.4805,562.239,570.639,574.7515,576.64,577.945,582.1065,585.784,584.742,590.3295,604.9335,613.3985,616.68,617.7125,616.8785,618.252,620.082,627.5685,649.849,667.1355,675.017,678.059,683.905,668.6125,653.3095,667.278,681.725,698.727,718.288,742.493,756.132,769.4965,795.3735,827.6575,861.5985,896.7365,927.426,941.5715,947.3175,956.7245,959.369,955.1145,966.1555,972.582,965.9375,972.7605,969.6765,945.058,915.8665,876.7785,854.7775,837.198,800.0265,763.559,747.6835,742.954,713.155,687.2805,667.9695,659.5635,660.254,664.529,667.8435,657.745,623.7245,558.656,508.859,482.6895,460.582,462.6925,465.193,447.896,421.889,373.1065,325.638,291.708,260.9005,224.889,189.7375,162.483,133.702,106.126,82.1385,61.1505,44.89,31.807,21.7915,14.4245,20.833
Spain,1950,503.4265,546.8305,559.3575,526.637,527.237,532.7805,511.2795,480.145,444.1595,471.466,444.626,389.8615,449.7825,507.543,540.963,535.226,550.729,570.6515,537.4325,537.027,547.3895,542.288,541.945,512.051,510.9015,497.6075,486.316,486.587,460.3935,456.852,418.947,370.6355,381.532,369.2975,371.002,382.1975,377.086,375.966,372.516,408.616,391.5915,351.7945,356.728,341.48,353.3825,352.445,328.193,329.1295,315.496,348.105,321.126,257.2985,257.967,257.521,264.947,254.5325,233.695,225.5935,215.721,230.863,220.789,201.986,204.581,191.8385,197.4535,191.8795,166.005,153.3105,140.54,153.204,136.0925,113.756,116.1795,105.421,102.037,92.132,77.5775,71.1465,58.9265,61.726,59.7625,42.5715,35.6295,30.9845,26.821,22.265,17.832,13.9345,11.0315,9.0155,7.101,5.127,3.717,2.8215,2.148,1.5965,1.135,0.767,0.4985,0.314,0.497
Spain,1951,495.936,477.626,542.145,557.6575,523.6035,525.5905,532.0605,508.5975,481.4875,443.4735,478.1395,442.9385,390.799,450.754,507.7505,538.126,532.387,547.2555,568.3295,530.557,536.581,543.0445,539.1945,535.5385,508.3925,507.3465,493.839,482.417,480.878,456.496,454.5915,413.8765,367.685,378.0235,364.8225,367.391,379.042,373.324,372.157,371.51,405.975,388.0055,350.2105,353.5765,339.896,352.3645,348.724,325.7905,326.4435,312.759,344.354,317.018,254.895,255.19,255.8875,260.8885,252.015,230.1345,222.3535,212.458,224.5055,216.4215,198.544,201.0095,187.7295,192.525,185.308,160.7345,147.102,135.0785,143.521,128.8375,108.6685,108.737,98.348,93.51,83.8025,70.706,64.2665,53.071,54.9135,52.724,37.6825,30.8565,26.292,22.1855,18.2765,14.4255,11.0885,8.6215,6.9065,5.317,3.7475,2.6515,1.9605,1.4555,1.0555,0.73,0.4795,0.303,0.4585
Spain,1952,552.654,487.3175,480.2335,541.9085,556.4275,522.4915,525.138,531.4425,508.7435,481.7335,442.341,477.013,442.312,391.9445,450.4905,503.5085,533.1285,526.9345,541.3345,561.736,525.973,532.5735,536.8805,530.848,528.155,502.964,501.264,488.609,477.4685,476.2925,453.246,450.9265,410.657,365.9075,375.265,362.061,364.971,376.0545,370.4635,369.994,369.037,400.8045,383.7175,348.0385,351.086,337.759,348.849,344.8565,322.886,323.308,309.7265,339.4545,312.372,252.3145,252.7975,253.7965,258.468,249.082,227.4855,219.8565,208.728,219.224,211.366,194.295,195.9915,181.787,185.2845,177.871,154.3055,141.528,129.0685,135.9485,122.3955,102.77,101.838,91.4215,86.2835,76.9445,64.0955,57.984,47.337,48.598,46.717,32.708,26.3985,21.9435,18.3515,14.902,11.5735,8.736,6.654,5.2125,3.926,2.703,1.8605,1.341,0.971,0.685,0.461,0.2945,0.4355
Spain,1953,564.9985,540.6405,488.457,485.0315,542.9585,555.8915,521.758,524.998,531.1,509.0815,482.112,441.3095,475.981,441.7355,393.117,450.286,499.3675,528.2085,521.545,535.583,555.3205,521.6485,528.8165,530.973,522.8405,521.0125,497.774,495.392,483.599,472.85,471.9525,450.2805,447.4825,407.529,364.3425,372.6765,359.44,362.733,373.1485,367.7235,367.8945,366.774,395.765,379.438,346.09,348.567,335.694,345.5285,340.9215,320.068,320.2035,306.8765,334.7085,307.596,249.8515,250.46,251.785,256.254,246.22,224.8945,217.22,205.2695,214.1885,205.9615,190.1725,190.8595,175.956,178.406,170.495,148.3145,135.6725,123.4035,128.8975,115.6955,97.3655,95.222,85.163,79.783,70.24,58.31,52.0395,42.358,43.355,40.7565,28.253,22.3705,18.395,15.172,12.1265,9.255,6.854,5.1155,3.9205,2.884,1.9365,1.3015,0.916,0.646,0.4435,0.29,0.428
Spain,1954,558.83,554.197,537.4735,491.2635,490.7565,544.5505,555.703,521.2735,525.0685,530.916,509.5195,482.568,440.353,474.997,441.178,394.3385,450.14,495.2485,523.309,516.228,529.915,549.0405,517.423,525.17,525.189,514.8875,513.944,492.6695,489.6285,478.7665,468.3405,467.743,447.393,444.061,404.5435,362.8655,370.124,356.8685,360.4635,370.2915,364.9795,365.8725,364.5205,390.6685,375.277,344.054,346.0345,333.695,342.0955,337.0105,317.1945,317.145,304.0005,329.6965,302.7895,247.2895,248.032,249.7615,253.892,243.238,222.0245,214.6425,201.8715,208.679,200.41,185.672,185.523,170.082,171.218,163.1585,141.751,129.7465,117.757,121.1505,108.9475,91.785,88.6295,78.9325,72.8715,63.7535,52.306,46.578,37.8385,37.8235,35.044,23.842,18.7695,15.2175,12.352,9.699,7.2605,5.266,3.842,2.875,2.063,1.352,0.887,0.6075,0.4165,0.278,0.42
Spain,1955,563.79,548.125,551.6185,535.6685,494.7105,496.7775,546.345,555.655,520.911,525.2385,530.813,510.033,483.0775,439.4115,474.007,440.6355,395.586,449.9865,491.0965,518.3925,510.911,524.2865,542.7525,513.179,521.534,519.4195,506.963,506.8965,487.5815,483.9405,473.9795,463.903,463.5685,444.4905,440.702,401.569,361.3495,367.554,354.2405,358.219,367.384,362.282,363.8745,362.208,385.643,371.0285,341.9695,343.541,331.616,338.6655,332.993,314.301,314,300.8865,324.673,297.889,244.6315,245.5455,247.5585,251.4015,239.959,219.153,212.0275,197.944,202.9645,194.546,181.1215,180.146,163.8675,164.16,155.38,135.1395,123.825,111.468,113.393,102.056,86.2875,82.2035,72.4125,66.3025,57.3485,46.8325,41.5815,33.118,32.542,29.442,19.921,15.4645,12.343,9.844,7.582,5.5605,3.946,2.8145,2.0555,1.4395,0.9215,0.5885,0.3925,0.262,0.411
Spain,1956,578.3615,553.562,545.554,550.3455,534.4545,498.4315,502.984,548.2745,555.7375,520.65,525.4755,530.733,510.553,483.589,438.466,473.015,440.0995,396.797,449.7825,486.9475,513.479,505.6195,518.6575,536.457,508.9545,517.895,513.6575,499.032,499.8335,482.5495,478.2845,469.2365,459.4795,459.334,441.588,437.309,398.539,359.8155,364.937,351.608,355.8935,364.505,359.578,361.7445,359.8575,380.481,366.69,339.842,340.869,329.398,335.012,328.889,311.268,310.5465,297.65,319.43,292.725,241.7425,242.703,245.029,248.4095,236.441,215.984,208.584,193.499,196.646,188.2765,176.1005,174.0485,157.45,156.2525,147.065,128.05,116.767,104.6475,104.979,94.692,80.3225,74.82,65.6405,59.2195,50.902,41.3865,36.0465,28.1535,27.082,24.2135,16.131,12.3095,9.642,7.534,5.676,4.066,2.8155,1.9575,1.394,0.951,0.592,0.3685,0.239,0.3825
Spain,1957,601.181,567.5565,551.255,544.108,549.6675,533.574,502.3385,509.3055,550.313,555.8925,520.4095,525.7045,530.659,511.081,484.096,437.5095,472.0245,439.523,397.972,449.594,482.797,508.589,500.3245,513.001,530.149,504.6965,514.2485,507.862,491.0775,492.8145,477.5155,472.647,464.4755,454.975,455.0805,438.6335,433.833,395.44,358.2105,362.2705,348.854,353.5675,361.5615,356.698,359.5575,357.353,375.1805,362.257,337.493,337.994,326.9065,331.227,324.5985,307.857,306.866,294.134,313.8785,287.2765,238.467,239.519,242.0015,245.19,232.6465,211.993,204.6345,188.399,189.833,181.5505,170.369,167.702,150.111,147.749,138.245,119.8495,109.3215,97.2755,96.175,87.093,73.7065,67.4975,58.438,52.3925,44.806,35.716,30.5295,23.327,22.2265,19.577,12.796,9.569,7.3335,5.598,4.1135,2.871,1.934,1.308,0.9065,0.6015,0.3635,0.2195,0.344
Spain,1958,622.8525,588.8765,564.514,549.9485,543.1975,549.287,532.8515,506.349,515.723,552.408,556.069,520.186,525.97,530.6085,511.6145,484.618,436.5715,471.019,438.937,399.1525,449.387,478.646,503.693,495.0135,507.3405,523.835,500.45,510.603,502.0815,483.2005,485.8235,472.524,467.0225,459.699,450.504,450.8505,435.672,430.376,392.364,356.626,359.571,346.164,351.232,358.5695,353.8875,357.3195,354.848,369.9315,357.755,335.148,335.053,324.463,327.4385,320.1235,304.4285,303.202,290.6445,308.3215,281.6955,235.157,236.2505,239.1265,242.0085,228.4655,207.9905,200.553,183.431,183.2555,174.7785,165.0385,161.1785,142.973,139.4875,129.1725,112.1395,102.1005,90.346,88.0005,79.728,67.985,60.632,52.201,46.535,39.046,30.6185,25.648,19.4795,18.198,15.847,10.1455,7.431,5.57,4.1535,2.9785,2.026,1.33,0.8755,0.5905,0.3805,0.224,0.322
Spain,1959,628.838,609.07,584.2355,562.4155,549.121,542.5505,549.0575,532.237,510.464,522.219,554.5505,556.286,520.0085,526.258,530.5705,512.1745,485.147,435.621,470.005,438.361,400.3505,449.2065,474.5315,498.8335,489.721,501.6915,517.563,496.257,506.999,496.383,475.37,478.8915,467.598,461.4075,454.949,446.0595,446.6345,432.796,426.9945,389.349,355.0505,356.929,343.482,348.8795,355.6465,351.043,355.117,352.401,364.641,353.311,332.7645,332.169,322.0275,323.4905,315.6645,301.025,299.5075,287.103,302.6265,276.1015,231.7935,233.0475,236.2155,238.458,224.267,203.9005,196.621,178.6275,176.5975,168.3735,159.5475,154.8105,135.929,130.9275,120.5405,104.579,95.172,83.7455,79.774,72.8635,61.3325,54.4955,46.6125,40.778,33.706,25.965,21.5915,16.1485,14.8695,12.704,7.9795,5.725,4.1985,3.0585,2.1405,1.421,0.909,0.5835,0.382,0.24,0.32
Spain,1960,609.4535,617.831,602.6815,580.462,560.728,548.52,542.035,548.912,531.695,514.6525,528.7635,556.73,556.536,519.8465,526.5455,530.523,512.7095,485.642,434.6375,468.9865,437.7955,401.5595,449.0535,470.442,493.9685,484.4325,496.076,511.3095,492.0745,503.4415,490.7085,467.58,472.0055,462.6505,455.7965,450.1735,441.57,442.424,429.8875,423.6005,386.295,353.4575,354.25,340.7455,346.5385,352.621,348.143,352.853,349.7865,359.261,348.6595,330.271,329.147,319.334,319.4565,311.07,297.41,295.633,283.2525,296.649,270.2075,228.2485,229.57,232.732,234.595,219.603,199.512,192.345,173.2555,169.7805,161.333,153.733,148.02,128.1055,122.239,111.45,96.731,88.11,76.668,71.537,65.582,55.0085,48.563,40.802,35.1905,28.5435,21.7595,17.828,13.1105,11.8685,9.9445,6.1175,4.295,3.078,2.1885,1.4945,0.9675,0.603,0.3765,0.24,0.3285
Spain,1961,609.628,604.5895,613.155,600.4395,579.1715,560.406,548.0315,541.497,548.68,530.754,519.2995,529.763,556.3725,554.4585,518.378,524.919,528.098,511.1925,483.083,431.4425,466.8755,435.4,401.5735,442.9935,467.1425,490.3215,480.784,492.5355,506.9555,490.389,500.1945,486.8105,462.8875,469.7595,458.7425,453.0205,447.507,438.795,440.0645,428.415,420.828,384.5455,352.281,351.735,339.293,344.559,350.1455,346.403,351.1805,347.1685,354.631,346.4635,327.9665,326.7765,317.0625,315.856,308.263,294.6635,292.2595,279.9795,290.477,266.1755,224.475,226.1645,228.285,229.853,213.6525,194.8955,186.643,167.63,162.843,155.442,147.799,140.195,120.748,113.9555,103.6195,89.9085,81.212,69.972,64.615,58.97,49.107,42.6485,35.3425,29.9545,24.0515,18.0645,14.554,10.5255,9.329,7.6835,4.6215,3.1705,2.2185,1.5395,1.0255,0.646,0.393,0.238,0.337
Spain,1962,634.577,604.5825,605.823,612.5185,600.6065,579.1745,560.1375,547.4845,540.864,548.032,530.255,518.396,528.206,553.662,551.0555,514.9785,520.907,523.6195,506.6225,478.3015,427.147,462.9385,431.787,395.645,437.7135,465.0175,488.276,479.185,490.8515,505.0705,489.0095,498.7025,485.9585,462.7895,468.5205,457.6475,452.3265,446.536,437.8605,439.108,427.5255,419.31,383.1375,351.206,350.4905,338.2025,343.0765,348.806,345.2475,349.463,345.33,352.4415,344.39,326.2755,324.756,315.1545,313.926,306.1685,292.382,289.4545,276.4605,286.016,261.7145,220.64,221.64,222.821,223.6875,207.3675,188.6505,180.4785,161.7795,156.7605,149.0475,140.53,132.6135,113.6845,106.7225,96.556,82.948,74.3815,63.43,58.127,52.4525,43.0385,36.904,30.083,25.2765,19.9805,14.7565,11.68,8.2715,7.206,5.7875,3.403,2.28,1.556,1.052,0.6815,0.4185,0.2465,0.3375
Spain,1963,644.2495,627.461,606.0985,607.692,612.149,600.8855,579.2435,559.903,546.971,540.266,547.426,529.78,517.4775,526.6415,550.9555,547.655,511.573,516.8785,519.1375,502.053,473.5285,422.877,458.99,428.1695,389.727,432.4305,462.8895,486.2115,477.5565,489.203,503.2145,487.642,497.1645,485.06,462.692,467.261,456.527,451.602,445.476,436.8655,438.0655,426.5645,417.6715,381.6415,350.154,349.1335,336.977,341.5075,347.299,343.9535,347.6005,343.369,350.038,342.053,324.399,322.5235,312.965,311.6955,303.7645,289.736,286.149,272.5435,281.071,256.6235,216.3845,216.5645,216.9935,217.084,200.3445,182.1535,173.821,155.4215,149.88,141.6205,132.843,124.4475,106.1255,99.11,88.7915,75.6885,67.245,57.006,51.5095,45.6755,37.069,31.2605,25.1895,20.831,16.1775,11.726,9.0995,6.3065,5.379,4.219,2.4205,1.5805,1.0505,0.6915,0.436,0.2595,0.339
